transaction_id,time,account_id,provider_id,amount_bdt,type,status,customer_phone,counterparty_account,description,channel,fee_bdt,commission_bdt,agent_name
17145791-e9b1-46e6-803b-44d767b13b9f,2026-05-18 19:42:00,110c0ca9-6ce0-45cc-8a7c-c503262f788d,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,2281.24,payment,completed,01684660688,CP-485415,Payment at Jahangir Electronics,ussd,0.0,0.0,Jahangir Electronics
f64f470b-1b50-4c5f-94ac-de3de7fea664,2026-05-18 22:35:00,fc174035-b2f6-478b-aad1-55fb777b1e4b,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,8248.36,cash_in,completed,01789699989,,Cash In at Abdul Cash Point,ivr,0.0,41.24,Abdul Cash Point
835c6da2-5629-4461-895e-3c0c48c7e7b4,2026-05-18 23:16:10,ea1d2bf3-fa81-4ed5-8346-3ccf354bed74,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,3512.77,bill_payment,pending,01788831486,,Bill Payment at Parveen General Store,app,0.0,0.0,Parveen General Store
54b49b1f-adcb-4046-a48e-4549612518df,2026-05-19 02:17:00,093c9163-cf98-4187-b3f9-a6575c06a885,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,4062.78,bill_payment,completed,01823656928,,Bill Payment at Lipi Telecom,app,0.0,0.0,Lipi Telecom
93d3b6c1-b71e-446a-b37a-81e256be1d94,2026-05-19 04:36:27,7a2150ad-e77b-4fb1-a023-d2aedf44e5d3,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,18176.15,cash_in,completed,01642363373,,Cash In at Shahin Mobile Shop,ussd,0.0,90.88,Shahin Mobile Shop
1e9f0e81-b2fb-4c5b-aa1b-6c61fcdfd614,2026-05-19 06:30:42,dc79f40b-1465-46fe-9859-ebeb0bd1f792,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,2984.09,bill_payment,pending,01556300738,,Bill Payment at Shireen Mobile Shop,ussd,0.0,0.0,Shireen Mobile Shop
83159b70-6c5b-49cf-92b1-15f80b26035e,2026-05-19 07:03:00,55bd9851-d6e2-407d-9a38-6d663889a2d3,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,4535.4,bill_payment,completed,01941250794,,Bill Payment at Habib Telecom,ussd,0.0,0.0,Habib Telecom
b1ca8b03-5648-424a-8628-2198cdac2461,2026-05-19 08:11:34,de7f638c-b11c-4e3e-8c46-3bff17bdd4bd,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,16169.41,cash_out,pending,01934166826,,Cash Out at Tasnim Cyber Cafe,app,242.54,0.0,Tasnim Cyber Cafe
0e7e2567-774c-432e-938f-ca01756e3342,2026-05-19 10:28:00,e195a484-4080-4865-b546-5691466ac7f4,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,822.01,top_up,completed,01339801436,,Top Up at Salam Mobile Corner,ivr,0.0,0.0,Salam Mobile Corner
d8a7d4fe-66f7-44bd-b251-46b9d0b9cfd6,2026-05-19 11:20:47,8b085a44-5f70-49cc-90d0-a11b4b1e674c,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,3232.44,send_money,completed,01953537934,CP-914571,Send Money at Khaleda General Store,ussd,48.49,0.0,Khaleda General Store
402ed662-2fd0-4865-a39f-4de3a7918fd7,2026-05-19 14:10:00,e7888f4e-b1de-4edf-92b4-082d19edf354,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,10018.49,cash_out,failed,01556442431,,Cash Out at Tasnim Cyber Cafe,agent_device,150.28,0.0,Tasnim Cyber Cafe
554bdff6-0095-4331-85f3-fbc19dba12be,2026-05-19 15:50:00,b0937503-a0fb-45d9-90c7-d37991dfd5d8,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,381.98,payment,completed,01927637794,CP-194511,Payment at Anwar Digital Point,agent_device,0.0,0.0,Anwar Digital Point
41371c04-973f-4a16-9ed4-8f0ba019ae75,2026-05-19 20:14:00,44c4f793-d676-4d33-bcde-2681a1b4f7ee,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,436.23,bill_payment,failed,01314164775,,Bill Payment at Rahim Store,app,0.0,0.0,Rahim Store
a88ac8f9-bb33-4fdd-8c93-390f57e5c83e,2026-05-19 20:41:51,40299b26-cbc8-4cae-bc85-f9053fe6a709,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,15257.74,cash_out,reversed,01957535513,,Cash Out at Alamgir Cash Center,ussd,228.87,0.0,Alamgir Cash Center
1fe7ba45-7265-484e-8ee7-4838040a537d,2026-05-19 22:19:17,3395cd83-5534-4e2b-b127-eb146812225a,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,1545.0,top_up,pending,01867740376,,Top Up at Rubina Electronics,ussd,0.0,0.0,Rubina Electronics
51c8b0d0-48aa-411c-817a-60f4c252b45c,2026-05-19 23:23:35,de7f638c-b11c-4e3e-8c46-3bff17bdd4bd,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,1549.77,top_up,failed,01612944682,,Top Up at Tasnim Cyber Cafe,ivr,0.0,0.0,Tasnim Cyber Cafe
4237298e-4359-480b-adc2-a24fd034c501,2026-05-20 02:51:55,4fcd236b-bfa1-46c6-bf6d-d13dc36a1a80,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,30452.19,cash_in,failed,01759790013,,Cash In at Alamgir Cash Center,agent_device,0.0,152.26,Alamgir Cash Center
7793decb-ecf3-469b-be67-16d86ed7a36b,2026-05-20 07:28:00,e0e3aa2d-7d23-46ee-b8f7-c1745733a24b,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,2818.23,top_up,completed,01313524813,,Top Up at Shahin Mobile Shop,ussd,0.0,0.0,Shahin Mobile Shop
799064e5-d30f-4360-9680-b316c8d0d802,2026-05-20 09:11:00,fc174035-b2f6-478b-aad1-55fb777b1e4b,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,2281.04,bill_payment,completed,01952894344,,Bill Payment at Abdul Cash Point,agent_device,0.0,0.0,Abdul Cash Point
6968a4ae-600a-4f20-b0f8-668013b4f7df,2026-05-20 10:34:56,fc174035-b2f6-478b-aad1-55fb777b1e4b,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,4568.32,send_money,completed,01397236246,CP-451577,Send Money at Abdul Cash Point,app,68.52,0.0,Abdul Cash Point
cd76b1c4-1b5c-4464-8495-10f3f1365977,2026-05-20 13:13:00,7a2150ad-e77b-4fb1-a023-d2aedf44e5d3,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,6133.44,send_money,completed,01535504548,CP-877493,Send Money at Shahin Mobile Shop,ussd,92.0,0.0,Shahin Mobile Shop
dec7ade6-1336-4d59-abb4-39a073ba02f5,2026-05-20 13:29:45,3395cd83-5534-4e2b-b127-eb146812225a,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,13610.06,send_money,completed,01996879854,CP-450905,Send Money at Rubina Electronics,ussd,204.15,0.0,Rubina Electronics
6afe6851-a1c9-4a88-a554-bd319a6a0ba0,2026-05-20 15:49:55,55bd9851-d6e2-407d-9a38-6d663889a2d3,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,10242.76,cash_out,completed,01759805178,,Cash Out at Habib Telecom,ussd,153.64,0.0,Habib Telecom
205f78cf-59fc-4f8e-be67-d2ea50d9379d,2026-05-20 17:47:00,70d02322-9e19-4771-8852-821f14f61a21,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,2834.17,top_up,failed,01839666377,,Top Up at Tasnim Cyber Cafe,ivr,0.0,0.0,Tasnim Cyber Cafe
fb2434aa-0de8-4db6-8580-fc6a917a9ea6,2026-05-20 18:17:48,3e2096fc-b6fe-4433-98ee-6b28166f74d6,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,4735.7,top_up,completed,01861053877,,Top Up at Khaleda General Store,ivr,0.0,0.0,Khaleda General Store
fd6fbf04-7118-4dff-97b6-641199d1883e,2026-05-20 23:20:00,bf7c9de4-b6c1-49c7-b28e-78e6cbeb5b27,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,2444.02,bill_payment,completed,01633244151,,Bill Payment at Nusrat Digital Center,ivr,0.0,0.0,Nusrat Digital Center
bbe18267-8366-4e4b-8e16-9e2092063214,2026-05-21 00:42:00,03e47a62-2b2e-4893-9842-b902b5709eeb,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,742.37,payment,failed,01914114726,CP-196214,Payment at Hasan Mobile Recharge,app,0.0,0.0,Hasan Mobile Recharge
8513da75-a75d-4b20-ac96-3a6d864ee76d,2026-05-21 05:47:00,2a346c70-5f5a-4099-b083-8d785f8df72a,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,8336.75,payment,completed,01591478884,CP-940886,Payment at Shireen Mobile Shop,agent_device,0.0,0.0,Shireen Mobile Shop
3855e909-5811-4ed0-86ff-437f07260744,2026-05-21 09:35:00,8400174a-98e9-4d78-8c85-6f98a9561f06,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,2590.89,send_money,completed,01881602209,CP-197966,Send Money at Jahangir Electronics,app,38.86,0.0,Jahangir Electronics
ecf46a79-c76a-4265-9b84-4d3f12bba16d,2026-05-21 11:01:18,544165d5-3099-4aad-a789-de405e2a67c0,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,2741.9,cash_out,failed,01942594692,,Cash Out at Parveen General Store,ussd,41.13,0.0,Parveen General Store
7f2bf4d8-a709-4c70-9d71-e85321f1f7bc,2026-05-21 11:59:34,f8c80d07-4b43-4d21-a9d5-dbe89b0b0d38,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,22092.87,cash_in,completed,01352018286,,Cash In at Rafiq Cash & Carry,ivr,0.0,110.46,Rafiq Cash & Carry
f17f1458-99ba-4b4f-a263-496f19919a3e,2026-05-22 00:39:00,6c48bc88-c7ca-4d0e-91ef-de13d8885718,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,33861.45,cash_in,completed,01798843907,,Cash In at Nusrat Digital Center,ivr,0.0,169.31,Nusrat Digital Center
4ac056c7-e03e-4f3a-9fd3-c4963db67115,2026-05-22 00:55:00,ece67e51-f14f-4c28-99b8-dad30b2842fa,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,39031.81,cash_in,completed,01579519112,,Cash In at Sultana Mobile Corner,ivr,0.0,195.16,Sultana Mobile Corner
4c2b6ac7-8a59-49d0-a66c-2dffd7e58abd,2026-05-22 07:07:00,dfca2d15-bd4f-42d6-bbaa-1f9b7be3f64c,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,2432.42,top_up,failed,01333002714,,Top Up at Rafiq Cash & Carry,ussd,0.0,0.0,Rafiq Cash & Carry
a0b00a49-560b-4eca-82bc-e58bd04b545e,2026-05-22 10:54:47,724dcdc9-67e5-4753-a73d-7d972b041640,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,4800.61,payment,completed,01653106399,CP-399279,Payment at Rubina Electronics,ussd,0.0,0.0,Rubina Electronics
53f75c95-dafc-404c-95c5-9ebb7c70e80d,2026-05-22 20:07:11,8400174a-98e9-4d78-8c85-6f98a9561f06,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,1263.9,bill_payment,completed,01848242379,,Bill Payment at Jahangir Electronics,ivr,0.0,0.0,Jahangir Electronics
413488a0-966a-44b8-aded-dcc16fa6a0a1,2026-05-23 02:59:50,544165d5-3099-4aad-a789-de405e2a67c0,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,36379.77,cash_in,pending,01586767229,,Cash In at Parveen General Store,app,0.0,181.9,Parveen General Store
8296aebd-c60b-4e12-9779-f6127e73bf86,2026-05-23 04:28:03,7b67f0dc-7c35-459d-bc5a-999d4ed392be,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,1052.73,top_up,failed,01776354180,,Top Up at Kamrul General Store,ivr,0.0,0.0,Kamrul General Store
2af77c03-281d-4990-8225-019deef10af4,2026-05-23 06:54:45,510059ad-2c3d-4ae3-97d6-0568f2ec8f16,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,2475.12,payment,pending,01561484043,CP-299869,Payment at Hasan Mobile Recharge,app,0.0,0.0,Hasan Mobile Recharge
f15143f5-c340-4292-92b7-7b7b6b8a6ac6,2026-05-23 12:29:33,2a346c70-5f5a-4099-b083-8d785f8df72a,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,28050.72,cash_out,completed,01776489301,,Cash Out at Shireen Mobile Shop,app,420.76,0.0,Shireen Mobile Shop
e2097154-0b78-48d1-8a5f-02c3fd7ca5dc,2026-05-24 00:41:06,f905b355-5a73-496a-be08-f546e497a876,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,13419.85,cash_out,completed,01793135800,,Cash out at Lipi Telecom (anomalous cluster),agent_device,201.3,0.0,Lipi Telecom
153ee474-7e38-4b78-b018-e02d8921f8b6,2026-05-24 00:46:06,f905b355-5a73-496a-be08-f546e497a876,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,11355.02,cash_out,completed,01796605343,,Cash out at Lipi Telecom (anomalous cluster),agent_device,170.33,0.0,Lipi Telecom
86c67a90-1858-43d3-af15-0777cd972b1a,2026-05-24 00:48:06,f905b355-5a73-496a-be08-f546e497a876,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,10054.38,cash_out,completed,01776433728,,Cash out at Lipi Telecom (anomalous cluster),agent_device,150.82,0.0,Lipi Telecom
d285f1a4-50e1-4da3-a578-4ebe0957725b,2026-05-24 00:48:06,f905b355-5a73-496a-be08-f546e497a876,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,10108.06,cash_out,completed,01786868379,,Cash out at Lipi Telecom (anomalous cluster),agent_device,151.62,0.0,Lipi Telecom
3e27d9b7-0bfc-4161-bfdd-2b9a36a2a3fc,2026-05-24 00:48:06,f905b355-5a73-496a-be08-f546e497a876,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,7185.42,cash_out,completed,01767063296,,Cash out at Lipi Telecom (anomalous cluster),agent_device,107.78,0.0,Lipi Telecom
a2090108-71ff-4af1-9014-09bace69c24e,2026-05-24 00:56:06,f905b355-5a73-496a-be08-f546e497a876,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,12610.57,cash_out,completed,01749203644,,Cash out at Lipi Telecom (anomalous cluster),agent_device,189.16,0.0,Lipi Telecom
b5cea43b-ab35-4675-8653-8bf3006ab73c,2026-05-24 18:08:14,1f594dcf-8346-4120-9003-435898ea0df0,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,16591.49,cash_out,completed,01320746667,,Cash Out at Rahim Store,agent_device,248.87,0.0,Rahim Store
c7c7c7c5-8d94-47da-936f-e4c050368c97,2026-05-25 05:42:43,fa40c4ce-7441-4e06-8a38-cd7d70f25c95,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,1415.14,top_up,reversed,01521631697,,Top Up at Nusrat Digital Center,agent_device,0.0,0.0,Nusrat Digital Center
538dfb66-9e18-422e-a975-43453c98443d,2026-05-25 08:55:13,44c4f793-d676-4d33-bcde-2681a1b4f7ee,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,2254.71,bill_payment,completed,01635074182,,Bill Payment at Rahim Store,ivr,0.0,0.0,Rahim Store
cf9ba70e-5e99-40bc-88b1-897ca8597a95,2026-05-25 09:14:22,093c9163-cf98-4187-b3f9-a6575c06a885,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,17359.34,cash_in,reversed,01889941241,,Cash In at Lipi Telecom,ivr,0.0,86.8,Lipi Telecom
025d1fbd-82fb-4383-aa9f-8d049fe8f895,2026-05-25 13:36:26,e0e3aa2d-7d23-46ee-b8f7-c1745733a24b,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,22754.38,cash_out,reversed,01328808678,,Cash Out at Shahin Mobile Shop,agent_device,341.32,0.0,Shahin Mobile Shop
1bfa4add-454c-404d-b8c5-f4bb0e312b42,2026-05-25 14:02:25,836f81df-f2fb-4d4b-ad1e-a32d86e817ed,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,14790.0,cash_out,completed,01749276764,,Cash out at Abdul Cash Point (anomalous cluster),agent_device,221.85,0.0,Abdul Cash Point
e983efe1-9527-4288-afb9-129fe1078948,2026-05-25 14:16:25,836f81df-f2fb-4d4b-ad1e-a32d86e817ed,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,13118.89,cash_out,completed,01738169370,,Cash out at Abdul Cash Point (anomalous cluster),agent_device,196.78,0.0,Abdul Cash Point
56be0d44-080c-4233-8184-34ae9dfa0430,2026-05-25 14:16:25,836f81df-f2fb-4d4b-ad1e-a32d86e817ed,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,13435.56,cash_out,completed,01762707402,,Cash out at Abdul Cash Point (anomalous cluster),agent_device,201.53,0.0,Abdul Cash Point
530da9a3-88a0-466e-b7f1-c010d28ac44c,2026-05-25 14:17:25,836f81df-f2fb-4d4b-ad1e-a32d86e817ed,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,7066.2,cash_out,completed,01737775381,,Cash out at Abdul Cash Point (anomalous cluster),agent_device,105.99,0.0,Abdul Cash Point
f4d16c32-c3e4-4d76-b117-549e935726ba,2026-05-25 14:21:25,836f81df-f2fb-4d4b-ad1e-a32d86e817ed,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,5592.86,cash_out,completed,01747221734,,Cash out at Abdul Cash Point (anomalous cluster),agent_device,83.89,0.0,Abdul Cash Point
c20f6651-7e17-4ac1-a1e6-93d5d40651ca,2026-05-26 01:12:12,e195a484-4080-4865-b546-5691466ac7f4,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,774.71,top_up,completed,01752196099,,Top Up at Salam Mobile Corner,agent_device,0.0,0.0,Salam Mobile Corner
3c734e83-6ce8-4583-93b8-30882aedd7c6,2026-05-26 07:01:59,d2e59588-114f-4a71-be6a-e0c1365ccabc,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,4373.84,bill_payment,completed,01915937353,,Bill Payment at Momena Bazar,ivr,0.0,0.0,Momena Bazar
9c60817c-5d50-4a70-b848-b6fce7db946f,2026-05-26 07:43:09,510059ad-2c3d-4ae3-97d6-0568f2ec8f16,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,6108.72,send_money,failed,01811534878,CP-374258,Send Money at Hasan Mobile Recharge,agent_device,91.63,0.0,Hasan Mobile Recharge
0a8d04d3-2a4b-4981-ad47-5e0c48afcbc1,2026-05-26 11:04:20,30eabafb-49c6-440a-abca-1d2caeec244b,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,15064.66,cash_in,completed,01942655866,,Cash In at Habib Telecom,agent_device,0.0,75.32,Habib Telecom
3ab6c22e-cbce-43c2-b3fb-8ed490b86380,2026-05-26 14:42:19,836f81df-f2fb-4d4b-ad1e-a32d86e817ed,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,3294.0,top_up,completed,01873837847,,Top Up at Abdul Cash Point,app,0.0,0.0,Abdul Cash Point
b347b98c-4320-4ed1-9de8-f4cdc5afaf46,2026-05-26 18:56:57,cb2bff05-baa3-4513-8991-91b5f37d6f92,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,3422.37,payment,completed,01765833185,CP-865054,Payment at Karim Telecom,ussd,0.0,0.0,Karim Telecom
d42c5dca-96e0-4437-8a6c-e5592cd641a2,2026-05-27 07:15:16,38ceace9-39ec-4933-bccc-7a54315617cc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,29981.52,cash_out,reversed,01724314759,,Cash Out at Abdul Cash Point,app,449.72,0.0,Abdul Cash Point
341cdd5a-3618-4a2c-88dc-6bc782a470ff,2026-05-27 16:05:04,393ffc63-6670-4335-8d82-964779fb81f7,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,3850.76,send_money,failed,01314324134,CP-948799,Send Money at Salam Mobile Corner,ivr,57.76,0.0,Salam Mobile Corner
709045d9-d350-43c7-a3b5-3196093d9e2d,2026-05-27 18:00:05,111ab04b-46e1-4e9d-ab1e-ba4b8809ddc7,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,4177.5,bill_payment,completed,01949172995,,Bill Payment at Imran Communication,agent_device,0.0,0.0,Imran Communication
67fadb28-3b35-4a46-945c-09fa2d30d951,2026-05-27 18:32:32,30eabafb-49c6-440a-abca-1d2caeec244b,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,5053.92,payment,completed,01536802975,CP-940181,Payment at Habib Telecom,app,0.0,0.0,Habib Telecom
4eb9dfab-eae1-4a34-85b8-3203f7918d77,2026-05-28 02:15:03,6d8f14b3-2aec-4984-a033-f4d0677daa23,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,1147.14,bill_payment,completed,01932775593,,Bill Payment at Karim Telecom,ussd,0.0,0.0,Karim Telecom
e8d92998-ad8f-4286-b964-b5e2cfbc32fd,2026-05-28 10:02:28,de7f638c-b11c-4e3e-8c46-3bff17bdd4bd,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,22747.47,cash_out,completed,01963339667,,Cash Out at Tasnim Cyber Cafe,agent_device,341.21,0.0,Tasnim Cyber Cafe
55a7c381-b124-4eb4-b73b-db70dacebe2f,2026-05-29 10:51:31,fc174035-b2f6-478b-aad1-55fb777b1e4b,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,6876.67,payment,completed,01969533928,CP-177060,Payment at Abdul Cash Point,ussd,0.0,0.0,Abdul Cash Point
c1e3ccec-9a87-4890-ba9e-68c1b1a5ebb1,2026-05-29 10:55:24,e0e3aa2d-7d23-46ee-b8f7-c1745733a24b,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,9688.82,payment,completed,01994946730,CP-614858,Payment at Shahin Mobile Shop,app,0.0,0.0,Shahin Mobile Shop
007e36ca-cb7d-44a2-be6d-f8ff61c0148d,2026-05-30 02:25:25,dce51b58-06e8-4672-8949-371ce0c5337c,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,2768.01,payment,reversed,01825276327,CP-461939,Payment at Habib Telecom,ivr,0.0,0.0,Habib Telecom
0c3ccbcf-6ea4-4f2a-80e4-f08f6a940285,2026-05-30 08:24:25,2064cee1-2e64-4e75-8297-caf2267534fb,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,4882.14,payment,completed,01699774697,CP-812131,Payment at Imran Communication,ivr,0.0,0.0,Imran Communication
6b124320-b6cd-4e65-8a99-1687f318cf4a,2026-05-31 00:55:19,da80f36a-d9a2-48de-a59c-8b46283b2973,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,10000.0,cash_in,completed,01877052833,,Repeated 10000 BDT at Alamgir Cash Center,agent_device,0.0,50.0,Alamgir Cash Center
16681673-cd0d-40fe-97b7-574fa9a48c10,2026-05-31 02:55:19,da80f36a-d9a2-48de-a59c-8b46283b2973,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,10000.0,cash_in,completed,01851594998,,Repeated 10000 BDT at Alamgir Cash Center,agent_device,0.0,50.0,Alamgir Cash Center
ca64e7ce-b3c5-4910-8343-4bcf38ab5fd0,2026-05-31 02:55:19,da80f36a-d9a2-48de-a59c-8b46283b2973,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,10000.0,cash_in,completed,01873218512,,Repeated 10000 BDT at Alamgir Cash Center,agent_device,0.0,50.0,Alamgir Cash Center
2cacf293-5f6c-4faa-80f3-0f6ba27ca545,2026-05-31 03:55:19,da80f36a-d9a2-48de-a59c-8b46283b2973,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,10000.0,cash_out,completed,01894365330,,Repeated 10000 BDT at Alamgir Cash Center,agent_device,150.0,0.0,Alamgir Cash Center
be682c72-ac31-409e-8038-4ec100856e1e,2026-05-31 05:55:19,da80f36a-d9a2-48de-a59c-8b46283b2973,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,10000.0,cash_in,completed,01851630244,,Repeated 10000 BDT at Alamgir Cash Center,agent_device,150.0,50.0,Alamgir Cash Center
2bac9dbd-c7ef-4575-9e34-a966dc27b276,2026-05-31 11:30:16,dce51b58-06e8-4672-8949-371ce0c5337c,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,3943.44,bill_payment,pending,01380888325,,Bill Payment at Habib Telecom,ussd,0.0,0.0,Habib Telecom
4cf4955e-54ba-449d-a6b6-9ff13e08e076,2026-06-01 07:36:50,6c48bc88-c7ca-4d0e-91ef-de13d8885718,6cbd13a6-e3ea-40d9-8fb5-374ec9d72325,6246.43,send_money,completed,01675266178,CP-301332,Send Money at Nusrat Digital Center,app,93.7,0.0,Nusrat Digital Center
42cad004-dbc2-47e9-b9a7-f5c62017b3cc,2026-06-01 08:14:12,1f594dcf-8346-4120-9003-435898ea0df0,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,23865.94,cash_out,completed,01713527782,,Cash Out at Rahim Store,agent_device,357.99,0.0,Rahim Store
3aa9f056-b142-4021-a5b0-febc493e511d,2026-06-02 00:15:59,00b2564e-af0f-449f-a4e8-2937c331d9fc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,11545.88,cash_out,completed,01743606680,,Cash out at Anwar Digital Point (anomalous cluster),agent_device,173.19,0.0,Anwar Digital Point
642b7477-a09d-4c92-b44a-b05dd1e008bf,2026-06-02 00:26:59,00b2564e-af0f-449f-a4e8-2937c331d9fc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,11554.85,cash_out,completed,01722775337,,Cash out at Anwar Digital Point (anomalous cluster),agent_device,173.32,0.0,Anwar Digital Point
58ea65e2-6ab0-49fc-ac41-88b812d64a93,2026-06-02 00:27:59,00b2564e-af0f-449f-a4e8-2937c331d9fc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,9565.18,cash_out,completed,01767418250,,Cash out at Anwar Digital Point (anomalous cluster),agent_device,143.48,0.0,Anwar Digital Point
eb3c9ff8-da4b-45be-bce1-e4b4c0ee6dc0,2026-06-02 00:35:59,00b2564e-af0f-449f-a4e8-2937c331d9fc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,14363.36,cash_out,completed,01759535894,,Cash out at Anwar Digital Point (anomalous cluster),agent_device,215.45,0.0,Anwar Digital Point
8c1788a1-2a26-4ae0-b4f3-f2ce8d38dffb,2026-06-02 00:36:59,00b2564e-af0f-449f-a4e8-2937c331d9fc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,14721.5,cash_out,completed,01795206855,,Cash out at Anwar Digital Point (anomalous cluster),agent_device,220.82,0.0,Anwar Digital Point
d4a6cb4c-95fd-45b0-b280-a7d7668bfda2,2026-06-02 00:38:59,00b2564e-af0f-449f-a4e8-2937c331d9fc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,8437.4,cash_out,completed,01716497381,,Cash out at Anwar Digital Point (anomalous cluster),agent_device,126.56,0.0,Anwar Digital Point
67ecf5de-ec30-4fe1-9bb1-0b7b177ac149,2026-06-02 00:39:59,00b2564e-af0f-449f-a4e8-2937c331d9fc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,7118.51,cash_out,completed,01746042404,,Cash out at Anwar Digital Point (anomalous cluster),agent_device,106.78,0.0,Anwar Digital Point
135f3e82-855f-4d1a-84c2-b5cc8afeb131,2026-06-02 13:02:08,2064cee1-2e64-4e75-8297-caf2267534fb,adc9bbd6-1cb3-4ff8-b396-cc6b132740b9,1021.35,payment,failed,01970726434,CP-434400,Payment at Imran Communication,ussd,0.0,0.0,Imran Communication
a2c54efd-8c6e-470b-b536-4dd22259dc29,2026-06-03 00:33:26,00b2564e-af0f-449f-a4e8-2937c331d9fc,d434c15c-027e-4cf1-b07a-4ec66fb3b22d,2815.34,top_up,completed,01715843091,,Top Up at Anwar Digital Point,ivr,0.0,0.0,Anwar Digital Point
